TortoiseID,EncounterDate,Fieldworker1,Fieldworker2,Fieldworker3,SWC,NewGrowth,ForelegDirt,GeneticsSample,ToxicologySample,ToxDuplicateSample,ToxWholeBloodSample,ErodedNarisLeft,ErodedNarisLeftValue,ErodedNarisRight,ErodedNarisRightValue,OcclusionNarisLeft,OcclusionNarisLeftValue,OcclusionNarisRight,OcclusionNarisRightValue,EdemaEyeLeft,PalpebraeUpperEyeLeft,PalpebraeLowerEyeLeft,PeriocularUpperEyeLeft,PeriocularLowerEyeLeft,EdemaEyeRight,PalpebraeUpperEyeRight,PalpebraeLowerEyeRight,PeriocularUpperEyeRight,PeriocularLowerEyeRight,DischargeEyeLeft,DischargeEyeRight,BulgingEyeLeft,BulgingEyeRight,SunkenEyeLeft,SunkenEyeRight,GlobeEyeLeft,GlobeEyeRight,NaresEyesComments,TraumaHeadDistribution,TraumaHeadSeverity,TraumaHeadChronicity,TraumaGularDistribution,TraumaGularSeverity,TraumaGularChronicity,TraumaPlastronDistribution,TraumaPlastronSeverity,TraumaPlastronChronicity,TraumaCarapaceDistribution,TraumaCarapaceSeverity,TraumaCarapaceChronicity,TraumaLimbsDistribution,TraumaLimbsSeverity,TraumaLimbsChronicity,SkinDamage,SkinDamageDescribe,ScuteBoneReplacement,TraumaComments,LaminaePeeling,LaminaePeelingDescribe,Pitting,PittingDescribe,FungalAreas,FungalAreasDescribe,DiseaseHeadDistribution,DiseaseHeadSeverity,DiseaseHeadChronicity,DiseaseGularDistribution,DiseaseGularSeverity,DiseaseGularChronicity,DiseasePlastronDistribution,DiseasePlastronSeverity,DiseasePlastronChronicity,DiseaseCarapaceDistribution,DiseaseCarapaceSeverity,DiseaseCarapaceChronicity,DiseaseLimbsDistribution,DiseaseLimbsSeverity,DiseaseLimbsChronicity,DiseaseComments,DataMigrated,DataProofed,TortoiseType,TortoiseStatus
BS44,5/17/2011,Peter Woodman,Peter Praschag,,4,None,No,,,,,,,,,None,1,Partial,2,Yes,1,2,1,1,Yes,1,2,1,1,Dry Crust; None,Dry Crust; None,No,No,No,No,"Clear & Bright, Mucus present",Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes:,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,No,,No,"Head: ; Gular: ; Plastron: ; Carapace: LM4,5. LC1,2. Dorsal & ventral, bridge marginals- lifting laminae pieces. Old, healed trauma. Possible chew trauma from early in life.; Limbs:",No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,0,0,Translocatee (2012 Short),Dead (BO 2011)
BS44,5/20/2012,Kelly Herbinson,TG Jackson,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,N,,N,"Abnormally shaped scutes on left marginals, and along bridge. Cannot determine if congenital or from trauma. Extra left costal.",Yes,0n 2 left costals.  Associated with abnormal shaped scutes.,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,Lamina bubbling and peeling on LC1 and LC2.,1,1,Translocatee (2012 Short),Dead (BO 2011)
BS44,9/23/2012,Nicole Stephens,Jacquelyn Smith,,4,Fine Line,No,,,,,No,1,No,1,None,1,Partial,2,Yes,1,2,1,2,Yes,1,2,1,2,Dry Crust,Dry Crust,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,plastron: Minor chips,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Short),Dead (BO 2011)
BS44,5/20/2013,Nicole Stephens,Cynthia Furman,,4,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,3,4,2,1,1,1,N,,N,,Yes,"LC1,2,3 probably due to trauma",No,,No,,1,1,1,1,1,1,1,1,1,2,3,2,1,1,1,,1,1,Translocatee (2012 Short),Dead (BO 2011)
BS44,9/25/2013,Craig Himmelwright,Brian Cohn,,5,Fine Line,No,Y,N,,,No,1,No,1,Partial,2,None,1,No,1,1,1,1,No,1,1,1,1,Damp,Damp,No,No,Yes,Yes,Clear-Bright,Clear-Bright,EYES RECESSED SLIGHTLY,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Short),Dead (BO 2011)
BS44,5/20/2014,Cynthia Furman,Imogen Daly,,5,None,No,N,N,N,,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,4,2,3,4,2,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,2,2,3,1,1,1,1,1,1,,1,1,Translocatee (2012 Short),Dead (BO 2011)
BS44,9/13/2014,Geo Keyes,Jay Meyers,,4,Fine Line,No,N,N,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,Yes,2,1,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,3,3,2,1,1,1,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Short),Dead (BO 2011)
BS44,5/12/2015,Laura Pavliscak,La Deana Jeane,,5,Fine Line,No,,Y,N,N,No,1,No,1,Partial,2,Partial,3,No,1,1,1,1,No,1,1,1,1,Dry Crust,Dry Crust,No,No,Yes,Yes,Clear-Bright,Clear-Bright,Nares and face covered in succulent plant material and dirt. Appears to be foraging on Opuntia.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,Yes,"LC1 and LC2 with mild yellowish thickening and peeling of lamina.",No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,,1,1,Translocatee (2012 Short),Dead (BO 2011)
BS45,5/19/2011,TG Jackson,Craig Himmelwright,,,None,No,,,,,,,,,Partial,3,None,1,Yes,2,2,1,1,Yes,2,1,2,1,Dry Crust; Unknown,Unknown,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: Other lesions palp/perioc area: L eye- by fornix peeling scales or skin,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,No,,Yes,"Head: ; Gular: Ventral- old, healed trauma; Plastron: Gular & humerals- old healed trauma; Carapace: Old healed trauma- nuchal, LM8-10, RM8-10.  BSR on RM3, RM9, LM9; Limbs:",No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,0,0,Resident,Dead (BO 2011)
BS45,10/12/2011,Shawn Lindey,Bryan Reiley,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,2,Yes,1,1,2,2,None,None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: R/L dirt/sand in eye- fornix area,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,No,,Yes,"Head: ; Gular: Old trauma; Plastron: Old trauma upper L humeral; Carapace: Diagram indicates trauma on nuchal. Trauma/BSR LM8-10, RM8,9, V5 ; Limbs: R/L forelimbs- missing scales",No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: Whitish flaking- generalized on all scutes of carapace; Limbs:,0,0,Resident,Dead (BO 2011)
BS45,5/19/2012,Geo Keyes,Shawn Lindey,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,1,Resident,Dead (BO 2011)
BS45,9/28/2012,Cynthia Furman,Jeff Valentine,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,2,Yes,2,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,2,2,2,2,3,2,2,3,2,3,4,2,2,3,2,N,,Y,Split nuchal,Yes,Laminae edges peeling on alll carapace scutes not worn smooth.,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,1,Resident,Dead (BO 2011)
BS45,5/18/2013,John Hillman,Shannon DiRuzzo,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,2,Damp,Damp,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,3,2,2,1,1,1,,1,1,Resident,Dead (BO 2011)
BS45,10/16/2013,Chandra Llewellyn,Brian Cohn,,7,None,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,Damp,Damp,No,No,No,No,Clear-Bright,Clear-Bright,,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,1,Resident,Dead (BO 2011)
BS45,5/19/2014,Cynthia Furman,Imogen Daly,,7,None,No,N,Y,Y,,No,1,No,1,None,1,None,1,Yes,2,2,3,2,Yes,2,2,3,2,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,2,2,2,4,4,3,2,3,3,2,3,2,2,3,2,N,,Y,Exposed bone on gular- healing.,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,1,Resident,Dead (BO 2011)
BS45,9/18/2014,Brian Cohn,Amanda Scheib,,7,None,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,1,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,2,2,2,3,3,3,1,1,1,2,3,2,2,3,3,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,1,Resident,Dead (BO 2011)
BS45,5/15/2015,La Deana Jeane,Laura Pavliscak,,7,None,No,,Y,N,N,No,1,No,1,None,1,None,1,Yes,3,1,3,3,Yes,4,1,3,2,Dry Crust,Damp,Yes,Yes,No,No,Clear-Bright,Clear-Bright,Bilateral eyes impacted with dirt.,1,1,1,3,3,2,2,2,2,2,3,2,2,3,2,N,,Y,Healed chew trauma on gular and posterior marginals. Recently missing several scales on forelimbs.,No,,No,,No,,1,1,1,3,2,2,2,2,2,3,2,2,1,1,1,Generalized yellowish flaking on carapace and areas of plastron.,1,1,Resident,Dead (BO 2011)
BS45,9/15/2015,Geo Keyes,Imogen Daly,,7,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,1,2,2,Yes,2,1,2,2,None,None,Yes,Yes,No,No,Clear-Bright,Clear-Bright,L& R eyes are slightly bulging.,1,1,1,4,4,3,2,2,2,2,3,2,2,3,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,1,Resident,Dead (BO 2011)
BS45,5/20/2016,TG Jackson,Jay Meyers,,6,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,3,Yes,2,1,2,3,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,3,2,2,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,4,2,2,1,1,1,,1,0,Resident,Dead (BO 2011)
BS46,5/19/2011,Kelly Herbinson,Cynthia Furman,,,None,No,,,,,,,,,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust; None,Dry Crust; None,No,No,Yes,Yes,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: Other lesions: R/L eye abraided scales upper periocular,1,1,1,2,2,2,1,1,1,2,3,2,1,1,1,No,,No,Head: ; Gular: Bite marks (ventral); Plastron: ; Carapace: V2- trauma/false seam; Limbs:,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs: R/L Forelimbs: Whitish @ base of scales,0,0,Translocatee (2011 Short),Tracked
BS46,10/8/2011,Liz Smith,,,4,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,1,1,2,1,None,None,No,No,Yes,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes:,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,,,No,Head: ; Gular: ; Plastron: ; Carapace: Unknown whether old trauma (V2)) or irregularity due to extra L costal; Limbs: R/L forelimbs shows trauma,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,0,0,Translocatee (2011 Short),Tracked
BS46,5/18/2012,Jay Meyers,Max Havelka,,3,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,1,2,2,Yes,2,1,2,2,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,N,,N,"Missing scales on forelimbs, healed.",No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS46,9/25/2012,Laura Pavliscak,Shannon DiRuzzo,,4,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,2,2,2,1,None,Dry Crust,Yes,Yes,Yes,Yes,Clear-Bright;Opacities,Clear-Bright,Dorsal peri-limbal edema.,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS46,5/17/2013,Nicole Stephens,Chandra Llewellyn,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,2,Yes,2,2,2,2,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS46,10/9/2013,Amanda Scheib,Wayne Ball,,4,None,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,1,1,2,Yes,2,2,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,1,1,1,2,3,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS46,5/18/2014,TG Jackson,Jacquelyn Smith,,4,None,No,N,Y,N,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS46,9/20/2014,Amanda Scheib,Brian Cohn,,4,<1 mm,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,1,2,2,1,Yes,1,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS46,5/12/2015,Cynthia Furman,Max Havelka,,5,None,No,,Y,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS46,9/18/2015,Jeff Valentine,Shawn Lindey,,4,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,2,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,,1,1,Translocatee (2011 Short),Tracked
BS46,5/19/2016,Cynthia Furman,La Deana Jeane,,4,None,No,,,,,Yes,2,Yes,2,None,1,None,1,No,1,1,1,1,Yes,1,2,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,N,,Y,5 left costals; 6 vertebrals,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,0,Translocatee (2011 Short),Tracked
BS46,9/20/2016,Imogen Daly,Nicole Stephens,,5,None,No,,,,,Yes,2,Yes,2,None,1,None,1,Yes,3,2,3,2,Yes,3,2,2,2,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,2,2,3,3,2,2,2,2,2,,0,0,Translocatee (2011 Short),Tracked
BS47,5/21/2011,Liz Smith,Jenny Weidensee,,,,No,,,,,,,,,None,1,None,1,Yes,2,2,1,1,Yes,2,2,1,1,None,None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: R eye: dirt in fornix- few grains,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,No,,No,Head: ; Gular: ; Plastron: L femoral- large (5x8mm) piece of laminae peeling up unk cause; Carapace: ; Limbs:,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: ; Carapace: ; Limbs:,0,0,Translocatee (2012 Short),Tracked
BS47,10/11/2011,Bruce Weise,,,7,None,No,,,,,No,1,No,1,None,1,None,1,Yes,1,2,1,1,Yes,1,2,1,1,Dry Crust; None,Dry Crust; None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: Dirt/sand in eye- L eye mild,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,No,,No,Head: ; Gular: ; Plastron: ; Carapace: Old trauma to nuchal.; Limbs:,Yes,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Head: ; Gular: ; Plastron: L abdominal- section of peeling laminae; Carapace: ; Limbs:,0,0,Translocatee (2012 Short),Tracked
BS47,5/19/2012,Shannon DiRuzzo,Jacquelyn Smith,,7,None,No,,,,,No,1,No,1,Partial,2,Partial,2,No,1,1,1,1,No,1,1,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS47,9/28/2012,Laura Pavliscak,Shannon DiRuzzo,,7,None,Yes,,,,,No,1,No,1,None,1,None,1,Yes,2,2,2,1,Yes,2,2,2,1,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,N,,Yes,Peeling with adjacent surface lamina missing,No,,No,,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS47,10/13/2012,Cynthia Furman,Geo Keyes,,7,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,Translocatee (2012 Short),Tracked
BS47,5/19/2013,Geo Keyes,Cynthia Furman,,7,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,3,2,N,,N,,Yes,"On plastron, see diagram.",No,,No,,1,1,1,3,2,3,4,3,3,3,2,3,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS47,10/11/2013,Chandra Llewellyn,Brian Cohn,,7,None,No,Y,Y,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,N,,Yes,"LC2 , marginals, plastron",No,,No,,1,1,1,2,2,2,3,2,3,2,2,3,2,2,2,,1,1,Translocatee (2012 Short),Tracked
BS47,5/18/2014,TG Jackson,Jacquelyn Smith,,7,None,No,N,Y,Y,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,3,3,2,3,3,2,2,2,2,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS47,9/14/2014,Laura Pavliscak,Jay Meyers,,7,None,No,N,Y,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,Yes,"Small area of thickened, yellow laminae lifting on left abdominal.",No,,No,,1,1,1,1,1,1,3,2,2,3,2,2,1,1,1,Area of thickened yellow laminae peeling on left abdominal. Pervasive yellowish flaking on dome of carapace and along midseam of pla tron.,1,1,Translocatee (2012 Short),Tracked
BS47,5/13/2015,Cynthia Furman,Max Havelka,,7,None,No,,Y,N,N,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,N,,N,,No,,No,,No,,1,1,1,2,2,3,3,2,3,2,2,3,1,1,1,,1,1,Translocatee (2012 Short),Tracked
BS47,9/13/2015,Shawn Lindey,Jeff Valentine,,7,None,No,,N,N,N,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,2,2,2,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,N,,Yes,Left abdominal,No,,No,,1,1,1,1,1,1,3,2,3,3,2,3,2,2,3,,1,1,Translocatee (2012 Short),Tracked
BS47,5/18/2016,Brian Cohn,Imogen Daly,,7,None,No,,,,,No,1,No,1,None,1,Partial,2,Yes,1,2,1,1,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,N,,N,,No,,No,,No,,1,1,1,1,1,1,2,2,3,4,2,3,1,1,1,,1,0,Translocatee (2012 Short),Tracked
BS47,9/22/2016,Jeff Valentine,Chandra Llewellyn,,7,None,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,None,None,No,No,Yes,Yes,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,3,2,3,3,2,3,1,1,1,,0,0,Translocatee (2012 Short),Tracked
BS49,5/22/2011,Shawn Lindey,Laura Pavliscak,,,,No,,,,,,,,,Partial,3,None,1,Yes,2,1,1,1,No,1,1,1,1,Dry Crust; None,None,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: Plant material R eye- in fornix,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,Yes,R forelimb- Scales missing,Yes,"Head: ; Gular: ; Plastron: R/L Abdominal- diagram indicates trauma chips; Carapace: V2- chip in laminae.  Bone scute- V1, RM2-3  ; Limbs: Scales missing on R forelimb. Old form (page 1): Tail = abnormal. short and stubby- potential trauma (missing tip)",No,,No,,No,,1,1,1,1,1,1,2,2,2,1,1,1,3,2,2,Head: ; Gular: ; Plastron: Diagram indicates cutaneous dyskeratosis- midline hum to abdom & Rfem; Carapace: ; Limbs: R/L forelimbs- Cutaneous dyskeratosis,0,0,Translocatee (2011 Short),Tracked
BS49,10/12/2011,Kelly Herbinson,TG Jackson,,4,> 1 mm,No,,,,,No,1,No,1,None,1,None,1,No,1,1,1,1,No,1,1,1,1,Dry Crust; Damp,Dry Crust; Damp,No,No,No,No,Clear & Bright,Clear & Bright,Nares Exudate: ; Nares Erosion: ; Eyes: Dirt/sand in eye- R/L eye damp dirt & dried dirt,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,No,,No,Head: ; Gular: ; Plastron: Diagram indicates chewing on R pect/abdom; Carapace: Diagram indicates chewing on V1; Limbs:,Yes,,No,,No,,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,"Head: ; Gular: ; Plastron: ; Carapace: Bubbling & peeling laminae LM5 to RM4, V1-2; Limbs:",0,0,Translocatee (2011 Short),Tracked
BS49,5/30/2012,Laura Pavliscak,Chandra Llewellyn,,5,None,No,,,,,No,1,No,1,None,1,None,1,Yes,3,2,2,2,Yes,3,2,2,2,None,Dry Crust,Yes,Yes,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,N,,Y,,Yes,Multifocal minor peeling on carapace.,No,,No,,1,1,1,1,1,1,2,2,2,2,3,2,2,2,2,Laminae peeling with some bone exposed- unclear if trauma or disease.,1,1,Translocatee (2011 Short),Tracked
BS49,9/30/2012,Max Havelka,Jacquelyn Smith,,4,Fine Line,No,,,,,No,1,No,1,None,1,None,1,Yes,1,1,2,1,Yes,1,1,2,2,Dry Crust,Damp,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Minor scrape,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS49,5/17/2013,Shawn Lindey,Jay Meyers,,4,None,Yes,,,,,No,1,No,1,None,1,None,1,Yes,2,2,1,1,Yes,1,2,1,1,None,None,No,No,,,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,Y,"Tail missing, old trauma",Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS49,10/16/2013,John Hillman,Geo Keyes,,4,Fine Line,No,Y,Y,,,No,1,No,1,None,1,None,1,Yes,2,1,1,1,Yes,2,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,Y,Mild scarring,Y,,Yes,"Rm1-4,rm6&7,lm1,4,6-8,v1-5,rc1-3,lc1-3, and pygal.",No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS49,5/19/2014,Jeff Valentine,Jay Meyers,,4,None,No,N,Y,N,,No,1,No,1,None,1,None,1,Yes,1,1,1,2,No,1,1,1,1,None,None,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,N,,N,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
BS49,9/16/2014,Laura Pavliscak,Jay Meyers,,4,Fine Line,No,N,Y,N,N,No,1,No,1,None,1,None,1,Yes,2,1,1,2,Yes,2,1,2,2,Dry Crust,Dry Crust,No,No,No,No,Clear-Bright,Clear-Bright,,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,Y,Old subcarapacial scarring,Y,,No,,No,,No,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,1,1,Translocatee (2011 Short),Tracked
